contract_id,content_id,studio,royalty_rate,rate_per_play,territory,start_date,end_date,tier_threshold,tier_rate,minimum_guarantees,contract_text
C0343,Movie_305,StellarSound,0.1757,0.0104,"US,BR",2024-07-04,2026-11-21,200000,0.0088,5680.91,"DIGITAL LICENSE ROYALTY AGREEMENT: C0343
Title: Movie_305 | Studio: StellarSound
Authorized Territories: US, BR
Term: 2024-07-04 to 2026-11-21
Rate: $0.0104 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0088.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0344,Movie_287,GridMedia,0.1747,0.0222,"UK,FR,CA",2024-09-23,2026-05-16,100000,0.0189,7264.08,"DIGITAL LICENSE ROYALTY AGREEMENT: C0344
Title: Movie_287 | Studio: GridMedia
Authorized Territories: UK, FR, CA
Term: 2024-09-23 to 2026-05-16
Rate: $0.0222 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0189.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0345,Show_145,NeonFilms,0.0994,0.0173,"FR,CA,UK,JP,US",2023-09-14,2024-12-07,200000,0.0147,21675.65,"DIGITAL LICENSE ROYALTY AGREEMENT: C0345
Title: Show_145 | Studio: NeonFilms
Authorized Territories: FR, CA, UK, JP, US
Term: 2023-09-14 to 2024-12-07
Rate: $0.0173 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0147.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0346,Show_136,Apex Studios,0.0997,0.0332,"CA,DE,AU",2023-03-13,2024-09-03,100000,0.0282,10535.61,"DIGITAL LICENSE ROYALTY AGREEMENT: C0346
Title: Show_136 | Studio: Apex Studios
Authorized Territories: CA, DE, AU
Term: 2023-03-13 to 2024-09-03
Rate: $0.0332 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0282.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0347,Movie_354,NovaPic,0.1118,0.028,"JP,FR,IN",2023-06-22,2024-06-16,200000,0.0238,17337.0,"DIGITAL LICENSE ROYALTY AGREEMENT: C0347
Title: Movie_354 | Studio: NovaPic
Authorized Territories: JP, FR, IN
Term: 2023-06-22 to 2024-06-16
Rate: $0.028 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0238.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0348,Movie_069,StellarSound,0.1113,0.0414,"UK,JP,IN,BR",2024-04-01,2026-02-20,150000,0.0352,8725.3,"DIGITAL LICENSE ROYALTY AGREEMENT: C0348
Title: Movie_069 | Studio: StellarSound
Authorized Territories: UK, JP, IN, BR
Term: 2024-04-01 to 2026-02-20
Rate: $0.0414 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0352.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0349,Show_179,GridMedia,0.1575,0.0295,"DE,UK",2024-07-05,2025-12-27,50000,0.0251,6454.83,"DIGITAL LICENSE ROYALTY AGREEMENT: C0349
Title: Show_179 | Studio: GridMedia
Authorized Territories: DE, UK
Term: 2024-07-05 to 2025-12-27
Rate: $0.0295 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0251.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0350,Music_034,NeonFilms,0.1063,0.0455,"FR,US",2024-08-18,2027-02-04,50000,0.0387,18867.07,"DIGITAL LICENSE ROYALTY AGREEMENT: C0350
Title: Music_034 | Studio: NeonFilms
Authorized Territories: FR, US
Term: 2024-08-18 to 2027-02-04
Rate: $0.0455 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0387.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0351,Music_136,Apex Studios,0.1205,0.0336,"UK,JP,IN,CA,DE",2023-10-25,2025-02-16,50000,0.0286,14910.86,"DIGITAL LICENSE ROYALTY AGREEMENT: C0351
Title: Music_136 | Studio: Apex Studios
Authorized Territories: UK, JP, IN, CA, DE
Term: 2023-10-25 to 2025-02-16
Rate: $0.0336 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0286.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0352,Show_180,NovaPic,0.1265,0.0304,"IN,UK",2024-06-10,2025-10-03,150000,0.0258,10686.98,"DIGITAL LICENSE ROYALTY AGREEMENT: C0352
Title: Show_180 | Studio: NovaPic
Authorized Territories: IN, UK
Term: 2024-06-10 to 2025-10-03
Rate: $0.0304 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0258.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0353,Show_220,StellarSound,0.1246,0.0172,"AU,JP,US",2023-08-13,2026-07-28,200000,0.0146,17336.8,"DIGITAL LICENSE ROYALTY AGREEMENT: C0353
Title: Show_220 | Studio: StellarSound
Authorized Territories: AU, JP, US
Term: 2023-08-13 to 2026-07-28
Rate: $0.0172 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0146.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0354,Movie_238,GridMedia,0.1288,0.0125,"FR,JP,IN",2024-04-25,2026-06-14,100000,0.0106,7765.42,"DIGITAL LICENSE ROYALTY AGREEMENT: C0354
Title: Movie_238 | Studio: GridMedia
Authorized Territories: FR, JP, IN
Term: 2024-04-25 to 2026-06-14
Rate: $0.0125 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0106.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0355,Movie_266,NeonFilms,0.1682,0.0116,"DE,UK,IN,JP",2024-01-23,2025-12-13,100000,0.0099,4822.56,"DIGITAL LICENSE ROYALTY AGREEMENT: C0355
Title: Movie_266 | Studio: NeonFilms
Authorized Territories: DE, UK, IN, JP
Term: 2024-01-23 to 2025-12-13
Rate: $0.0116 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0099.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0356,Movie_091,Apex Studios,0.1388,0.0459,"IN,BR,UK,AU,FR",2024-05-08,2026-11-24,50000,0.039,14124.92,"DIGITAL LICENSE ROYALTY AGREEMENT: C0356
Title: Movie_091 | Studio: Apex Studios
Authorized Territories: IN, BR, UK, AU, FR
Term: 2024-05-08 to 2026-11-24
Rate: $0.0459 per play. 
Tiering: After 50000 plays, rate adjustments to $0.039.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0357,Music_036,NovaPic,0.0807,0.0453,"FR,DE",2023-08-05,2024-11-27,150000,0.0385,6226.13,"DIGITAL LICENSE ROYALTY AGREEMENT: C0357
Title: Music_036 | Studio: NovaPic
Authorized Territories: FR, DE
Term: 2023-08-05 to 2024-11-27
Rate: $0.0453 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0385.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0358,Music_063,StellarSound,0.0987,0.0245,"JP,CA,IN,FR,BR",2024-05-05,2025-10-27,50000,0.0208,17374.97,"DIGITAL LICENSE ROYALTY AGREEMENT: C0358
Title: Music_063 | Studio: StellarSound
Authorized Territories: JP, CA, IN, FR, BR
Term: 2024-05-05 to 2025-10-27
Rate: $0.0245 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0208.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0359,Movie_055,GridMedia,0.1391,0.0359,"UK,FR",2023-05-18,2026-01-02,150000,0.0305,3005.04,"DIGITAL LICENSE ROYALTY AGREEMENT: C0359
Title: Movie_055 | Studio: GridMedia
Authorized Territories: UK, FR
Term: 2023-05-18 to 2026-01-02
Rate: $0.0359 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0305.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0360,Show_158,NeonFilms,0.1313,0.0456,"UK,BR,DE,AU",2024-10-14,2025-10-09,75000,0.0388,3758.02,"DIGITAL LICENSE ROYALTY AGREEMENT: C0360
Title: Show_158 | Studio: NeonFilms
Authorized Territories: UK, BR, DE, AU
Term: 2024-10-14 to 2025-10-09
Rate: $0.0456 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0388.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0361,Music_144,Apex Studios,0.1679,0.0391,"AU,FR,BR",2024-05-08,2025-09-30,100000,0.0332,23813.21,"DIGITAL LICENSE ROYALTY AGREEMENT: C0361
Title: Music_144 | Studio: Apex Studios
Authorized Territories: AU, FR, BR
Term: 2024-05-08 to 2025-09-30
Rate: $0.0391 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0332.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0362,Movie_407,NovaPic,0.1019,0.0264,"FR,DE,CA",2024-12-03,2026-09-24,75000,0.0224,20378.86,"DIGITAL LICENSE ROYALTY AGREEMENT: C0362
Title: Movie_407 | Studio: NovaPic
Authorized Territories: FR, DE, CA
Term: 2024-12-03 to 2026-09-24
Rate: $0.0264 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0224.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0363,Movie_381,StellarSound,0.1722,0.0339,"UK,CA,US,AU,DE",2024-05-31,2027-02-15,50000,0.0288,7670.81,"DIGITAL LICENSE ROYALTY AGREEMENT: C0363
Title: Movie_381 | Studio: StellarSound
Authorized Territories: UK, CA, US, AU, DE
Term: 2024-05-31 to 2027-02-15
Rate: $0.0339 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0288.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0364,Movie_125,GridMedia,0.122,0.016,"FR,CA",2023-04-06,2025-06-24,50000,0.0136,6492.0,"DIGITAL LICENSE ROYALTY AGREEMENT: C0364
Title: Movie_125 | Studio: GridMedia
Authorized Territories: FR, CA
Term: 2023-04-06 to 2025-06-24
Rate: $0.016 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0136.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0365,Movie_492,NeonFilms,0.1459,0.0461,"FR,BR,UK,US,DE",2024-03-15,2025-10-06,200000,0.0392,21119.24,"DIGITAL LICENSE ROYALTY AGREEMENT: C0365
Title: Movie_492 | Studio: NeonFilms
Authorized Territories: FR, BR, UK, US, DE
Term: 2024-03-15 to 2025-10-06
Rate: $0.0461 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0392.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0366,Music_003,Apex Studios,0.1738,0.0293,"BR,UK",2023-09-18,2025-12-06,150000,0.0249,10386.65,"DIGITAL LICENSE ROYALTY AGREEMENT: C0366
Title: Music_003 | Studio: Apex Studios
Authorized Territories: BR, UK
Term: 2023-09-18 to 2025-12-06
Rate: $0.0293 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0249.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0367,Music_101,NovaPic,0.1566,0.0464,"DE,IN,US,JP,BR",2024-08-14,2026-12-02,50000,0.0394,8873.5,"DIGITAL LICENSE ROYALTY AGREEMENT: C0367
Title: Music_101 | Studio: NovaPic
Authorized Territories: DE, IN, US, JP, BR
Term: 2024-08-14 to 2026-12-02
Rate: $0.0464 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0394.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0368,Movie_431,StellarSound,0.0918,0.0103,"BR,JP,US,CA",2024-03-12,2026-10-28,75000,0.0088,17974.75,"DIGITAL LICENSE ROYALTY AGREEMENT: C0368
Title: Movie_431 | Studio: StellarSound
Authorized Territories: BR, JP, US, CA
Term: 2024-03-12 to 2026-10-28
Rate: $0.0103 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0088.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0369,Music_146,GridMedia,0.1385,0.0205,"DE,BR,AU,CA",2024-02-28,2026-07-17,200000,0.0174,12030.13,"DIGITAL LICENSE ROYALTY AGREEMENT: C0369
Title: Music_146 | Studio: GridMedia
Authorized Territories: DE, BR, AU, CA
Term: 2024-02-28 to 2026-07-17
Rate: $0.0205 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0174.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0370,Show_204,NeonFilms,0.1584,0.0293,"DE,FR,AU,UK,IN",2023-05-22,2026-02-05,100000,0.0249,15079.61,"DIGITAL LICENSE ROYALTY AGREEMENT: C0370
Title: Show_204 | Studio: NeonFilms
Authorized Territories: DE, FR, AU, UK, IN
Term: 2023-05-22 to 2026-02-05
Rate: $0.0293 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0249.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0371,Movie_295,Apex Studios,0.0919,0.0192,"JP,US,CA,IN,AU",2023-04-04,2024-07-27,75000,0.0163,4756.27,"DIGITAL LICENSE ROYALTY AGREEMENT: C0371
Title: Movie_295 | Studio: Apex Studios
Authorized Territories: JP, US, CA, IN, AU
Term: 2023-04-04 to 2024-07-27
Rate: $0.0192 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0163.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0372,Music_079,NovaPic,0.1272,0.034,"JP,CA,DE",2023-02-08,2025-12-24,50000,0.0289,3941.81,"DIGITAL LICENSE ROYALTY AGREEMENT: C0372
Title: Music_079 | Studio: NovaPic
Authorized Territories: JP, CA, DE
Term: 2023-02-08 to 2025-12-24
Rate: $0.034 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0289.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0373,Movie_213,StellarSound,0.1184,0.0494,"US,UK,JP,IN",2024-03-25,2025-03-20,200000,0.042,17263.94,"DIGITAL LICENSE ROYALTY AGREEMENT: C0373
Title: Movie_213 | Studio: StellarSound
Authorized Territories: US, UK, JP, IN
Term: 2024-03-25 to 2025-03-20
Rate: $0.0494 per play. 
Tiering: After 200000 plays, rate adjustments to $0.042.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0374,Music_119,GridMedia,0.1002,0.0363,"FR,IN",2024-09-21,2026-02-13,200000,0.0309,8935.15,"DIGITAL LICENSE ROYALTY AGREEMENT: C0374
Title: Music_119 | Studio: GridMedia
Authorized Territories: FR, IN
Term: 2024-09-21 to 2026-02-13
Rate: $0.0363 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0309.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0375,Movie_038,NeonFilms,0.1474,0.0244,"DE,BR",2023-12-28,2026-09-13,50000,0.0207,24452.03,"DIGITAL LICENSE ROYALTY AGREEMENT: C0375
Title: Movie_038 | Studio: NeonFilms
Authorized Territories: DE, BR
Term: 2023-12-28 to 2026-09-13
Rate: $0.0244 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0207.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0376,Music_061,Apex Studios,0.1195,0.0334,"CA,DE",2024-07-26,2027-01-12,200000,0.0284,2845.75,"DIGITAL LICENSE ROYALTY AGREEMENT: C0376
Title: Music_061 | Studio: Apex Studios
Authorized Territories: CA, DE
Term: 2024-07-26 to 2027-01-12
Rate: $0.0334 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0284.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0377,Music_099,NovaPic,0.1148,0.0485,"AU,BR,DE",2023-01-05,2024-08-27,100000,0.0412,7591.65,"DIGITAL LICENSE ROYALTY AGREEMENT: C0377
Title: Music_099 | Studio: NovaPic
Authorized Territories: AU, BR, DE
Term: 2023-01-05 to 2024-08-27
Rate: $0.0485 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0412.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0378,Movie_126,StellarSound,0.0975,0.0302,"JP,CA,BR,DE",2023-09-21,2026-02-07,200000,0.0257,4128.68,"DIGITAL LICENSE ROYALTY AGREEMENT: C0378
Title: Movie_126 | Studio: StellarSound
Authorized Territories: JP, CA, BR, DE
Term: 2023-09-21 to 2026-02-07
Rate: $0.0302 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0257.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0379,Movie_024,GridMedia,0.1613,0.033,"IN,JP,BR,FR,AU",2024-08-23,2025-08-18,150000,0.0281,24236.25,"DIGITAL LICENSE ROYALTY AGREEMENT: C0379
Title: Movie_024 | Studio: GridMedia
Authorized Territories: IN, JP, BR, FR, AU
Term: 2024-08-23 to 2025-08-18
Rate: $0.033 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0281.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0380,Music_040,NeonFilms,0.1282,0.0203,"IN,JP,FR",2023-12-28,2026-04-16,150000,0.0173,16757.39,"DIGITAL LICENSE ROYALTY AGREEMENT: C0380
Title: Music_040 | Studio: NeonFilms
Authorized Territories: IN, JP, FR
Term: 2023-12-28 to 2026-04-16
Rate: $0.0203 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0173.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0381,Music_177,Apex Studios,0.1336,0.038,"BR,JP",2023-03-19,2025-08-05,100000,0.0323,8085.8,"DIGITAL LICENSE ROYALTY AGREEMENT: C0381
Title: Music_177 | Studio: Apex Studios
Authorized Territories: BR, JP
Term: 2023-03-19 to 2025-08-05
Rate: $0.038 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0323.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0382,Movie_102,NovaPic,0.1731,0.0291,"UK,IN,AU,JP",2023-07-24,2025-02-13,100000,0.0247,7417.74,"DIGITAL LICENSE ROYALTY AGREEMENT: C0382
Title: Movie_102 | Studio: NovaPic
Authorized Territories: UK, IN, AU, JP
Term: 2023-07-24 to 2025-02-13
Rate: $0.0291 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0247.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0383,Movie_116,StellarSound,0.1535,0.0449,"JP,UK,BR",2023-04-20,2024-07-13,75000,0.0382,7657.17,"DIGITAL LICENSE ROYALTY AGREEMENT: C0383
Title: Movie_116 | Studio: StellarSound
Authorized Territories: JP, UK, BR
Term: 2023-04-20 to 2024-07-13
Rate: $0.0449 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0382.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0384,Movie_436,GridMedia,0.172,0.037,"AU,JP",2024-09-27,2026-07-19,150000,0.0314,16311.11,"DIGITAL LICENSE ROYALTY AGREEMENT: C0384
Title: Movie_436 | Studio: GridMedia
Authorized Territories: AU, JP
Term: 2024-09-27 to 2026-07-19
Rate: $0.037 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0314.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0385,Music_151,NeonFilms,0.1292,0.0494,"UK,DE,IN,CA,AU",2023-05-12,2024-06-05,200000,0.042,22047.3,"DIGITAL LICENSE ROYALTY AGREEMENT: C0385
Title: Music_151 | Studio: NeonFilms
Authorized Territories: UK, DE, IN, CA, AU
Term: 2023-05-12 to 2024-06-05
Rate: $0.0494 per play. 
Tiering: After 200000 plays, rate adjustments to $0.042.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0386,Movie_121,Apex Studios,0.1326,0.0269,"BR,UK,IN,US",2024-12-16,2027-04-05,200000,0.0229,3232.66,"DIGITAL LICENSE ROYALTY AGREEMENT: C0386
Title: Movie_121 | Studio: Apex Studios
Authorized Territories: BR, UK, IN, US
Term: 2024-12-16 to 2027-04-05
Rate: $0.0269 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0229.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0387,Movie_385,NovaPic,0.126,0.0376,"CA,JP,UK,DE,BR",2023-07-11,2025-11-27,50000,0.032,17667.32,"DIGITAL LICENSE ROYALTY AGREEMENT: C0387
Title: Movie_385 | Studio: NovaPic
Authorized Territories: CA, JP, UK, DE, BR
Term: 2023-07-11 to 2025-11-27
Rate: $0.0376 per play. 
Tiering: After 50000 plays, rate adjustments to $0.032.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
